"","simu","n_obs","mutation_rate","c","initial_trait_frequency","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","mean_nb_meetings","nb_meetings_1","nb_matings_1","nb_females_meeting_1"
"7306",7306,1,0,0.6,0.678571428571428,0.6778110939,0.6786581847,0.6787677171,0.7024348998,0.6790591139,1.95539611,282.518,149.866,174.848
"7307",7307,5,0,0.6,0.678571428571428,0.6778471692,0.6769994641,0.6780865087,0.7260014282,0.8043709586,1.919411962,277.115,154.725,176.447
"7308",7308,10,0,0.6,0.678571428571428,0.6789543863,0.6803454378,0.6799894686,0.7377879082,0.8684936111,1.89959074,275.597,157.606,177.869
"7309",7309,15,0,0.6,0.678571428571428,0.6784598151,0.6788853609,0.6769133266,0.7468263863,0.9191030292,1.894275166,273.59,158.915,178.009
"7310",7310,20,0,0.6,0.678571428571428,0.6786452891,0.6789657287,0.6790237635,0.7493039694,0.9430964514,1.88397626,271.754,159.44,177.959
"7311",7311,25,0,0.6,0.678571428571428,0.6788036953,0.6787628296,0.6800894652,0.7538128927,0.9637859042,1.868923477,270.132,160.393,178.292
"7312",7312,30,0,0.6,0.678571428571428,0.677447907,0.6781206324,0.676971582,0.7540468187,0.9684518831,1.878342896,272.21,161.064,179.062
"7313",7313,0,0,0.7,0.678571428571428,0.6780849337,0.6783524946,0.6777679981,0.6522414919,0.4998356603,2.046089386,295.911,138.953,173.167
"7314",7314,1,0,0.7,0.678571428571428,0.6787471919,0.6791521731,0.6790159578,0.7193442901,0.6791373269,1.939530489,282.12,153.881,178.951
"7315",7315,5,0,0.7,0.678571428571428,0.6788060376,0.6782634712,0.6787620301,0.7620388563,0.8065332657,1.865899628,269.284,162.304,181.254
"7316",7316,10,0,0.7,0.678571428571428,0.6787091961,0.6786838563,0.678007499,0.7831246858,0.8662647319,1.828606239,264.452,166.99,182.942
"7317",7317,15,0,0.7,0.678571428571428,0.678072643,0.6774905509,0.6776825596,0.802386476,0.9216376438,1.796231688,259.789,171.401,184.728
"7318",7318,20,0,0.7,0.678571428571428,0.6780759016,0.678815787,0.6802523647,0.8112295172,0.9445873858,1.783169842,257.473,172.87,184.961
"7319",7319,25,0,0.7,0.678571428571428,0.6785504101,0.6784881565,0.6801099283,0.8182932035,0.963617676,1.773538545,256.834,174.772,185.988
"7320",7320,30,0,0.7,0.678571428571428,0.6786560828,0.6776365395,0.679698295,0.8205176517,0.9714114555,1.774042424,255.585,174.715,185.481
"7321",7321,0,0,0.8,0.678571428571428,0.6793443248,0.6787504264,0.678655656,0.6186050637,0.4978675853,2.102823677,304.588,132.063,174.634
"7322",7322,1,0,0.8,0.678571428571428,0.6780569254,0.6786118083,0.6793238374,0.7183973459,0.6793879108,1.936792442,281.348,153.965,182.772
"7323",7323,5,0,0.8,0.678571428571428,0.6783392161,0.6784530583,0.6797107624,0.7884003151,0.8069418716,1.822358448,263.946,168.353,187.261
"7324",7324,10,0,0.8,0.678571428571428,0.6784887656,0.6780305881,0.6774473757,0.821909873,0.8667826845,1.76917573,255.557,174.868,189.125
"7325",7325,15,0,0.8,0.678571428571428,0.6779326801,0.6774185304,0.6770064746,0.8479588667,0.9186567172,1.725753368,249.756,181.15,191.718
"7326",7326,20,0,0.8,0.678571428571428,0.6785821829,0.6785724305,0.6773019565,0.8613221327,0.9410584713,1.699664545,246.603,184.109,192.83
"7327",7327,25,0,0.8,0.678571428571428,0.6797204024,0.6790446963,0.6784702328,0.8736605028,0.9616725581,1.678603113,243.723,186.703,193.728
"7328",7328,30,0,0.8,0.678571428571428,0.6775124195,0.676982991,0.6771942117,0.8774022802,0.9701797657,1.677795564,242.175,187.288,193.564
"7329",7329,0,0,0.9,0.678571428571428,0.6786371717,0.6780338231,0.6771028954,0.571050603,0.5000213862,2.184822905,317.141,121.818,176.552
"7330",7330,1,0,0.9,0.678571428571428,0.6783595181,0.6779346563,0.6757469651,0.7043118938,0.675698294,1.970236694,286.875,150.93,186.936
"7331",7331,5,0,0.9,0.678571428571428,0.6783093882,0.6781043422,0.6786633869,0.8017308564,0.8051722098,1.800821547,260.262,171.033,193.074
"7332",7332,10,0,0.9,0.678571428571428,0.6784441531,0.6782362066,0.6784222885,0.8488448455,0.8671828693,1.724063625,249.399,181.347,196.661
"7333",7333,15,0,0.9,0.678571428571428,0.6777443055,0.6782530408,0.680256329,0.8908875527,0.9229979211,1.655211609,238.268,189.631,198.942
"7334",7334,20,0,0.9,0.678571428571428,0.6788820757,0.6788417716,0.6798610762,0.9055655174,0.9420897535,1.629100541,235.942,193.578,200.902
"7335",7335,25,0,0.9,0.678571428571428,0.6781878768,0.6785284771,0.6772131966,0.920085113,0.9607625844,1.605571744,232.341,196.057,201.343
"7336",7336,30,0,0.9,0.678571428571428,0.6793885154,0.6774885945,0.6770623201,0.9273631691,0.9693973426,1.59581801,231.222,198.057,202.339
"7337",7337,0,0,1,0.678571428571428,0.6777489305,0.6783680929,0.6768393638,0.4987853022,0.4989346481,2.312600971,335.309,106.229,178.527
"7338",7338,1,0,1,0.678571428571428,0.6795549827,0.6786822792,0.6797681785,0.6793759665,0.6796689059,2.009058106,290.628,144.622,190.857
"7339",7339,5,0,1,0.678571428571428,0.6783988849,0.679042746,0.6790586042,0.8057133888,0.8050787073,1.800046374,259.763,171.559,199.696
"7340",7340,10,0,1,0.678571428571428,0.678880903,0.6788341083,0.6803419579,0.8723670761,0.8725903179,1.689315748,243.319,185.535,204.026
"7341",7341,15,0,1,0.678571428571428,0.678491197,0.6779637269,0.6801499323,0.9227599102,0.9229630548,1.609527685,232.259,196.547,207.816
"7342",7342,20,0,1,0.678571428571428,0.6796622781,0.6792456796,0.6801123058,0.9440497023,0.944120226,1.570236491,227.728,201.878,210.069
"7343",7343,25,0,1,0.678571428571428,0.6781208601,0.6780346604,0.6791132423,0.9627597799,0.9627306288,1.540903714,221.982,204.857,210.247
"7344",7344,30,0,1,0.678571428571428,0.6792585085,0.6778326388,0.680351521,0.9700620438,0.9700329342,1.526970399,219.872,206.422,210.766
"7345",7345,0,0,0.5,0.683035714285714,0.6839853311,0.6828982613,0.6853001413,0.6853604981,0.4990076347,2.004904795,292.232,145.986,173.119
"7346",7346,1,0,0.5,0.683035714285714,0.682843828,0.6829770719,0.6835434882,0.6815260172,0.6835829084,2.005327631,291.421,145.126,172.654
"7347",7347,5,0,0.5,0.683035714285714,0.6828272666,0.6832239315,0.682915083,0.6836273279,0.8119732352,2.001413763,291.498,145.921,173.252
"7348",7348,10,0,0.5,0.683035714285714,0.6811687882,0.6831921993,0.681980892,0.6830125383,0.8714827971,2.000574942,290.395,145.45,172.776
"7349",7349,15,0,0.5,0.683035714285714,0.6832771631,0.6830058933,0.6829394705,0.6823910174,0.926537313,1.996006933,290.27,145.45,172.812
"7350",7350,20,0,0.5,0.683035714285714,0.6829350845,0.6822910444,0.6826032214,0.6829210938,0.9465813693,2.003807254,291.098,145.335,172.904
"7351",7351,25,0,0.5,0.683035714285714,0.6818451782,0.6822155036,0.6827159865,0.6818440809,0.9646898629,1.998088268,290.675,145.547,172.809
"7352",7352,30,0,0.5,0.683035714285714,0.6824920991,0.68321157,0.6817044253,0.6844351634,0.9731735686,1.996137054,291.694,146.245,173.395
"7353",7353,0,0,0.6,0.683035714285714,0.6823032034,0.6810866063,0.6802289831,0.6770124025,0.5012702036,2.01029696,292.636,144.243,173.029
"7354",7354,1,0,0.6,0.683035714285714,0.683563544,0.6826806251,0.6847636247,0.7097349969,0.6858432333,1.954995128,285.535,151.61,176.085
"7355",7355,5,0,0.6,0.683035714285714,0.6836211464,0.6844192945,0.6813721216,0.7317682033,0.808953466,1.921344853,279.936,155.891,177.461
"7356",7356,10,0,0.6,0.683035714285714,0.6841687467,0.6840744232,0.6816789987,0.742117207,0.87390282,1.904248679,277.726,158.243,178.175
"7357",7357,15,0,0.6,0.683035714285714,0.68306702,0.6821632188,0.6851600883,0.750275811,0.9293949246,1.887922888,273.912,159.919,178.648
"7358",7358,20,0,0.6,0.683035714285714,0.6830919633,0.6842150763,0.6838277345,0.7552435652,0.9477691648,1.876843414,272.978,160.705,178.638
"7359",7359,25,0,0.6,0.683035714285714,0.6827861491,0.6828976425,0.6825742827,0.7569422309,0.9660465369,1.873982891,274.101,162.074,180.003
"7360",7360,30,0,0.6,0.683035714285714,0.6829859005,0.68273026,0.6844458504,0.7591182178,0.974795405,1.875936876,272.899,161.99,179.677
"7361",7361,0,0,0.7,0.683035714285714,0.6828369771,0.6820982078,0.6832911684,0.657629351,0.4986430687,2.046591036,298.96,140.535,174.471
"7362",7362,1,0,0.7,0.683035714285714,0.6834322001,0.682598445,0.683569884,0.7218190141,0.6835279632,1.938832013,281.813,153.727,178.499
"7363",7363,5,0,0.7,0.683035714285714,0.6826224065,0.6835734309,0.6838762845,0.7666410188,0.8142703095,1.85478482,269.241,163.245,181.784
"7364",7364,10,0,0.7,0.683035714285714,0.6830638544,0.6834963824,0.6823213725,0.7893782851,0.8731695243,1.822196687,264.996,168.162,183.786
"7365",7365,15,0,0.7,0.683035714285714,0.6825941344,0.6819028678,0.6835035168,0.8073737376,0.926907076,1.790791057,260.632,172.372,185.221
"7366",7366,20,0,0.7,0.683035714285714,0.6832281718,0.6834391577,0.6825333781,0.8150646053,0.9458471523,1.778691959,258.083,173.317,185.303
"7367",7367,25,0,0.7,0.683035714285714,0.6836044055,0.6837212878,0.6838010469,0.8232931486,0.9672076574,1.766482616,257.233,175.421,186.407
"7368",7368,30,0,0.7,0.683035714285714,0.6842052013,0.6825662838,0.6831274405,0.8245999175,0.9744706461,1.759660751,255.904,175.543,185.986
"7369",7369,0,0,0.8,0.683035714285714,0.6831619972,0.6813278955,0.6811783113,0.6230843306,0.4995110717,2.107359407,307.027,132.717,174.97
"7370",7370,1,0,0.8,0.683035714285714,0.6827310467,0.682436342,0.682275365,0.7237686901,0.6836398762,1.929783021,281.337,154.503,182.675
"7371",7371,5,0,0.8,0.683035714285714,0.6837735606,0.6834254524,0.6848891772,0.7950816052,0.8158632902,1.811596705,263.699,169.26,187.383
"7372",7372,10,0,0.8,0.683035714285714,0.6830600793,0.6826653241,0.6827464001,0.8260451292,0.8738895111,1.762460101,256.06,175.799,189.706
"7373",7373,15,0,0.8,0.683035714285714,0.6840376661,0.6844514617,0.6837335211,0.856972328,0.9281110734,1.708726343,248.592,182.486,192.052
"7374",7374,20,0,0.8,0.683035714285714,0.682367906,0.6826927819,0.6833582903,0.8657010724,0.9463258139,1.692442063,244.628,183.807,191.999
"7375",7375,25,0,0.8,0.683035714285714,0.6831940603,0.6834477206,0.6818814306,0.8769419859,0.9646954193,1.672932963,243.033,186.687,193.441
"7376",7376,30,0,0.8,0.683035714285714,0.6818466887,0.6825112919,0.6842031769,0.8811039853,0.9754437384,1.666011669,241.194,187.422,193.386
"7377",7377,0,0,0.9,0.683035714285714,0.6835903111,0.6828971539,0.6842348406,0.5718844457,0.4990515737,2.196156382,320.776,122.122,177.157
"7378",7378,1,0,0.9,0.683035714285714,0.6834847614,0.6831963676,0.6837806159,0.713359541,0.6849472426,1.957817739,285.767,151.844,186.845
"7379",7379,5,0,0.9,0.683035714285714,0.682026985,0.6820927087,0.6816805174,0.8054807391,0.8085384384,1.797374886,261.388,171.845,193.538
"7380",7380,10,0,0.9,0.683035714285714,0.6844581758,0.6825634392,0.6843018131,0.8571474362,0.8759087366,1.7080788,248.985,183.119,197.631
"7381",7381,15,0,0.9,0.683035714285714,0.6832357509,0.683047754,0.6821278789,0.894969608,0.9249448022,1.642511799,239.445,190.846,199.784
"7382",7382,20,0,0.9,0.683035714285714,0.6831206007,0.6823128085,0.684221703,0.9106576055,0.9477878209,1.614473787,234.506,194.127,200.738
"7383",7383,25,0,0.9,0.683035714285714,0.6834396629,0.6836962136,0.682882102,0.9257532401,0.9663774169,1.594729458,232.838,197.927,202.604
"7384",7384,30,0,0.9,0.683035714285714,0.6825935177,0.6825971178,0.6824311705,0.9305829248,0.9739451642,1.580410023,229.93,198.316,202.097
"7385",7385,0,0,1,0.683035714285714,0.6829347144,0.6836255,0.6848873882,0.4978784344,0.4983398884,2.328346929,339.631,106.164,179.22
"7386",7386,1,0,1,0.683035714285714,0.6827017741,0.683258532,0.6832223436,0.684698208,0.6844078902,2.004703008,290.938,145.681,191.301
"7387",7387,5,0,1,0.683035714285714,0.6826596905,0.6832113332,0.6818774785,0.8096379816,0.8101293642,1.800743143,262.481,172.667,200.515
"7388",7388,10,0,1,0.683035714285714,0.6821542139,0.6825757671,0.6839169091,0.8756073845,0.8756228084,1.682632768,245.096,187.105,205.301
"7389",7389,15,0,1,0.683035714285714,0.6842345058,0.6842255953,0.6830176717,0.9255238132,0.9254361991,1.591221683,232.588,197.482,208.491
"7390",7390,20,0,1,0.683035714285714,0.6824370516,0.6821465918,0.6834072559,0.9457200232,0.9458098615,1.562008946,226.586,201.213,209.114
"7391",7391,25,0,1,0.683035714285714,0.6829654077,0.6828929188,0.6842697006,0.9660204032,0.965993722,1.527842207,221.324,205.775,210.685
"7392",7392,30,0,1,0.683035714285714,0.6839780663,0.6833067847,0.6840614936,0.9747268168,0.9745036928,1.510715638,219.757,207.688,211.405
"7393",7393,0,0,0.5,0.6875,0.6877595167,0.6870881137,0.685054958,0.6867943482,0.4999268662,1.999106435,292.362,146.002,173.054
"7394",7394,1,0,0.5,0.6875,0.6879085864,0.6886874845,0.6877771603,0.6898014037,0.6881215068,2.000135199,294.086,147.121,173.964
"7395",7395,5,0,0.5,0.6875,0.6867042631,0.6864547837,0.6854137566,0.6880312842,0.8149076025,2.000195198,293.593,147.04,174.12
"7396",7396,10,0,0.5,0.6875,0.6878440883,0.6884198692,0.6872424552,0.688226199,0.8809407314,1.998790982,293.052,146.719,173.604
"7397",7397,15,0,0.5,0.6875,0.6887590006,0.6887899395,0.6902883632,0.6882033809,0.9341706692,1.99403891,292.118,146.463,173.253
"7398",7398,20,0,0.5,0.6875,0.688049666,0.6882847947,0.6877572326,0.6893161083,0.9508002022,2.003139395,293.935,146.857,173.725
"7399",7399,25,0,0.5,0.6875,0.6876228715,0.6867593865,0.6890592394,0.6865416479,0.970855321,1.998322752,292.197,146.066,173.105
"7400",7400,30,0,0.5,0.6875,0.688205439,0.6876463821,0.6892477745,0.6885696241,0.9768637335,2.001745135,293.761,146.886,173.732
"7401",7401,0,0,0.6,0.6875,0.6877691187,0.6864753156,0.6896252533,0.6808608314,0.4998201219,2.010738588,295.357,145.452,174.079
"7402",7402,1,0,0.6,0.6875,0.6876125791,0.6887791698,0.6888872394,0.7132551428,0.6876394142,1.954609068,287.126,152.183,176.597
"7403",7403,5,0,0.6,0.6875,0.6870631155,0.6875110452,0.6863804737,0.7360038187,0.8185078774,1.91680418,280.889,156.995,178.186
"7404",7404,10,0,0.6,0.6875,0.6882388115,0.6874201925,0.6885373147,0.7485759845,0.8824283584,1.889421615,277.851,159.848,179.107
"7405",7405,15,0,0.6,0.6875,0.6863868183,0.6868076006,0.68567088,0.7548693857,0.9287998597,1.884104574,275.926,160.958,179.349
"7406",7406,20,0,0.6,0.6875,0.6870222457,0.686645043,0.6861837231,0.75849325,0.948541259,1.873688936,274.715,161.693,179.49
"7407",7407,25,0,0.6,0.6875,0.6869076419,0.6859922181,0.6863328288,0.7625068797,0.9678158208,1.868747124,273.201,162.166,179.605
"7408",7408,30,0,0.6,0.6875,0.687769679,0.6871307152,0.6876118772,0.7623019917,0.9773090644,1.867289258,272.912,162.295,179.653
"7409",7409,0,0,0.7,0.6875,0.6882207708,0.6868125968,0.6853268161,0.6622689152,0.5012302263,2.04888404,300.625,141.187,174.903
"7410",7410,1,0,0.7,0.6875,0.6860884987,0.6873589185,0.6854098367,0.7259655264,0.6853257122,1.93244362,283.784,155.119,179.62
"7411",7411,5,0,0.7,0.6875,0.6876260502,0.6876567357,0.6878479345,0.7739750166,0.8184600119,1.847968385,270.804,164.939,182.804
"7412",7412,10,0,0.7,0.6875,0.6874876968,0.6873238573,0.6891337699,0.7964438322,0.8840305147,1.812286354,265.496,169.661,184.484
"7413",7413,15,0,0.7,0.6875,0.6882635422,0.6869867651,0.6882201381,0.8126425903,0.9310210345,1.77618513,260.658,173.406,186.014
"7414",7414,20,0,0.7,0.6875,0.6868031896,0.6868959182,0.6887755215,0.8184227599,0.9530923052,1.772303101,258.182,173.9,185.572
"7415",7415,25,0,0.7,0.6875,0.6875644916,0.6867966064,0.6865329797,0.8248970743,0.968201711,1.764811075,258.918,176.263,187.154
"7416",7416,30,0,0.7,0.6875,0.6880332268,0.6881390981,0.6894755115,0.830825927,0.9779944754,1.753978896,257.461,177.277,187.48
"7417",7417,0,0,0.8,0.6875,0.687795951,0.6870605705,0.6865454542,0.6268729859,0.5006097851,2.118825366,310.221,133.306,175.465
"7418",7418,1,0,0.8,0.6875,0.6870302632,0.6863904725,0.6865858498,0.7292245997,0.6872259496,1.930715658,283.775,155.877,183.598
"7419",7419,5,0,0.8,0.6875,0.68708712,0.6877517979,0.68827051,0.8001568368,0.8200580352,1.807539193,264.797,170.603,188.295
"7420",7420,10,0,0.8,0.6875,0.6873509085,0.6876975508,0.686975242,0.8331802559,0.8799422139,1.751239231,256.239,177.187,190.365
"7421",7421,15,0,0.8,0.6875,0.6877137858,0.6865022075,0.6861871909,0.859679563,0.930319674,1.695143947,249.265,183.913,193.327
"7422",7422,20,0,0.8,0.6875,0.6875254159,0.6875270094,0.6886680791,0.8701590212,0.9502638604,1.684198681,247.225,186.184,194.006
"7423",7423,25,0,0.8,0.6875,0.6875847186,0.6881325706,0.6860956294,0.879928811,0.967360401,1.670783352,244.122,187.41,193.968
"7424",7424,30,0,0.8,0.6875,0.6877361226,0.6881985281,0.6886164661,0.8862842824,0.9778635732,1.654639339,242.892,189.382,195.085
"7425",7425,0,0,0.9,0.6875,0.6878853587,0.6871094816,0.6875986875,0.5742576414,0.4990332169,2.216038343,326.034,122.659,178.043
"7426",7426,1,0,0.9,0.6875,0.6873636227,0.6881213,0.6884055721,0.7175990955,0.6887816762,1.954729173,286.44,152.917,187.512
"7427",7427,5,0,0.9,0.6875,0.6866014002,0.6861391684,0.6854576111,0.8119498301,0.8161330902,1.782252633,260.611,173.023,193.805
"7428",7428,10,0,0.9,0.6875,0.6878469151,0.6872363181,0.6875194094,0.8625499749,0.8812988629,1.703130972,250.437,184.636,198.694
"7429",7429,15,0,0.9,0.6875,0.6869272803,0.686765987,0.6860718514,0.898639567,0.9299869898,1.635860432,239.489,191.725,200.322
"7430",7430,20,0,0.9,0.6875,0.6881427267,0.6877630246,0.6882475798,0.9158346526,0.9520415935,1.604913663,235.967,195.931,202.129
"7431",7431,25,0,0.9,0.6875,0.6872710408,0.6876245099,0.6879192923,0.9289108888,0.9684892583,1.58558493,232.313,198.312,202.746
"7432",7432,30,0,0.9,0.6875,0.6871775574,0.6872351317,0.6856523135,0.9335258541,0.9754354277,1.574269479,231.132,199.674,203.359
"7433",7433,0,0,1,0.6875,0.6874351518,0.6873863299,0.6858776124,0.4994072271,0.499414148,2.352149134,346.155,106.382,179.844
"7434",7434,1,0,1,0.6875,0.68723311,0.6860699251,0.6877875864,0.6851066548,0.6851653424,2.017402312,295.851,145.786,191.982
"7435",7435,5,0,1,0.6875,0.6870307837,0.686739649,0.6867650156,0.8169464898,0.8167986344,1.783367784,261.431,174.245,201.243
"7436",7436,10,0,1,0.6875,0.6869436206,0.6867294964,0.6847720008,0.8766589875,0.8771507531,1.678207617,245.846,186.631,204.767
"7437",7437,15,0,1,0.6875,0.6871372971,0.6878201969,0.6864768852,0.9295129107,0.9295712676,1.584570714,232.641,198.623,208.97
"7438",7438,20,0,1,0.6875,0.6871278541,0.6871296388,0.6864081992,0.9484314907,0.9484372443,1.554767391,227.632,202.157,209.7
"7439",7439,25,0,1,0.6875,0.6887239346,0.6880070435,0.6880681051,0.9685292224,0.9684854796,1.508113395,220.812,206.146,210.663
"7440",7440,30,0,1,0.6875,0.687454842,0.6870835232,0.6871222181,0.9769081604,0.9768700393,1.501380223,219.33,208.295,211.715
"7441",7441,0,0,0.5,0.691964285714286,0.6923369848,0.6919792664,0.6923005928,0.6918553283,0.5016445568,2.000329015,295.244,147.512,174.283
"7442",7442,1,0,0.5,0.691964285714286,0.691798636,0.6918682635,0.6914461958,0.6925130542,0.6919147843,2.002163541,296.758,148.266,175.039
"7443",7443,5,0,0.5,0.691964285714286,0.69102015,0.692614224,0.6920179605,0.6918539549,0.8241238764,1.999869324,295.548,147.74,174.47
"7444",7444,10,0,0.5,0.691964285714286,0.6911249024,0.6909004064,0.6909402201,0.691467009,0.8858749744,2.000674551,294.589,147.397,174.137
"7445",7445,15,0,0.5,0.691964285714286,0.692020381,0.6918001589,0.6916140291,0.6919735471,0.9354172465,1.992994748,293.943,147.403,173.956
"7446",7446,20,0,0.5,0.691964285714286,0.6919727367,0.692703254,0.6930100404,0.6910574604,0.9561500532,2.001101033,294.933,147.203,174.074
"7447",7447,25,0,0.5,0.691964285714286,0.6923030337,0.6934470777,0.6922687296,0.6926461564,0.9709353398,1.995992957,295.358,147.872,174.635
"7448",7448,30,0,0.5,0.691964285714286,0.6916345337,0.6922656428,0.6901539037,0.6934488184,0.9778750323,1.996877757,295.285,147.852,174.555
