;simu;n_obs;mutation_rate;c;n_matings;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration;tradition_for_trait
10699;107;7;0.2;0.5;36;99;102;0.5671642;224;223.0196;7;1;1
10700;107;7;0.2;0.5;36;100;102;0.5170732;224;224;7;1;1
10701;108;7;0.05;0.5;36;1;101;0.4736842;223;222.8119;7;0;0
10702;108;7;0.05;0.5;36;2;122;0.46875;235;223.5656;7;21;0
10703;108;7;0.05;0.5;36;3;112;0.5981735;198;222.7143;7;11;1
10704;108;7;0.05;0.5;36;4;101;0.4292453;226;225.5644;7;0;0
10705;108;7;0.05;0.5;36;5;108;0.3648649;205;223.1111;7;7;0
10706;108;7;0.05;0.5;36;6;101;0.4433498;213;225.2574;7;0;0
10707;108;7;0.05;0.5;36;7;103;0.5748792;225;222.9515;7;2;1
10708;108;7;0.05;0.5;36;8;101;0.5777778;243;222.5347;7;0;1
10709;108;7;0.05;0.5;36;9;106;0.4423963;197;224.2736;7;5;0
10710;108;7;0.05;0.5;36;10;101;0.5084746;230;224.5743;7;0;1
10711;108;7;0.05;0.5;36;11;110;0.6018519;231;223.8455;7;9;1
10712;108;7;0.05;0.5;36;12;101;0.5048544;238;223.5743;7;0;1
10713;108;7;0.05;0.5;36;13;101;0.5069767;221;222.9208;7;0;1
10714;108;7;0.05;0.5;36;14;107;0.4166667;234;225.8224;7;6;0
10715;108;7;0.05;0.5;36;15;104;0.426087;209;225.8173;7;3;0
10716;108;7;0.05;0.5;36;16;106;0.4975369;242;223.6415;7;5;0
10717;108;7;0.05;0.5;36;17;120;0.573991;247;222.175;7;19;1
10718;108;7;0.05;0.5;36;18;122;0.5633188;208;224.9754;7;21;1
10719;108;7;0.05;0.5;36;19;102;0.4843049;220;224.8824;7;1;0
10720;108;7;0.05;0.5;36;20;116;0.4204082;212;223.3879;7;15;0
10721;108;7;0.05;0.5;36;21;102;0.5688073;213;223.4706;7;1;1
10722;108;7;0.05;0.5;36;22;139;0.4303279;216;224.3525;7;38;0
10723;108;7;0.05;0.5;36;23;101;0.4932735;216;221.7525;7;0;0
10724;108;7;0.05;0.5;36;24;101;0.4784483;220;225.396;7;0;0
10725;108;7;0.05;0.5;36;25;101;0.5638767;213;223.2277;7;0;1
10726;108;7;0.05;0.5;36;26;101;0.3719807;244;224.7921;7;0;0
10727;108;7;0.05;0.5;36;27;110;0.5882353;228;223.8364;7;9;1
10728;108;7;0.05;0.5;36;28;101;0.4953271;207;224.3267;7;0;0
10729;108;7;0.05;0.5;36;29;105;0.5144231;221;223.2667;7;4;1
10730;108;7;0.05;0.5;36;30;104;0.5478261;222;223.3942;7;3;1
10731;108;7;0.05;0.5;36;31;101;0.5155556;239;224.1089;7;0;1
10732;108;7;0.05;0.5;36;32;101;0.5972851;212;223.9208;7;0;1
10733;108;7;0.05;0.5;36;33;101;0.3265306;224;221.6931;7;0;0
10734;108;7;0.05;0.5;36;34;103;0.3920705;208;223.5631;7;2;0
10735;108;7;0.05;0.5;36;35;116;0.4401709;244;223.2931;7;15;0
10736;108;7;0.05;0.5;36;36;101;0.4579439;214;222.4554;7;0;0
10737;108;7;0.05;0.5;36;37;105;0.437247;219;223.9333;7;4;0
10738;108;7;0.05;0.5;36;38;102;0.5758929;240;223.451;7;1;1
10739;108;7;0.05;0.5;36;39;125;0.4420601;238;224.76;7;24;0
10740;108;7;0.05;0.5;36;40;103;0.4285714;218;223.7767;7;2;0
10741;108;7;0.05;0.5;36;41;102;0.4458874;208;223.8529;7;1;0
10742;108;7;0.05;0.5;36;42;101;0.5194175;258;223.8218;7;0;1
10743;108;7;0.05;0.5;36;43;101;0.4745763;220;224.6634;7;0;0
10744;108;7;0.05;0.5;36;44;101;0.545082;203;223.1683;7;0;1
10745;108;7;0.05;0.5;36;45;102;0.4761905;215;223.9902;7;1;0
10746;108;7;0.05;0.5;36;46;102;0.4405941;209;223.1176;7;1;0
10747;108;7;0.05;0.5;36;47;102;0.468254;198;223.4608;7;1;0
10748;108;7;0.05;0.5;36;48;101;0.4678899;198;223.7822;7;0;0
10749;108;7;0.05;0.5;36;49;101;0.5412844;234;223.5644;7;0;1
10750;108;7;0.05;0.5;36;50;103;0.4391304;233;223.0485;7;2;0
10751;108;7;0.05;0.5;36;51;107;0.3883929;214;223.215;7;6;0
10752;108;7;0.05;0.5;36;52;101;0.4590164;224;224.2475;7;0;0
10753;108;7;0.05;0.5;36;53;101;0.3933649;241;224.3366;7;0;0
10754;108;7;0.05;0.5;36;54;103;0.6176471;208;223.7379;7;2;1
10755;108;7;0.05;0.5;36;55;105;0.559633;243;223.7524;7;4;1
10756;108;7;0.05;0.5;36;56;101;0.3835616;235;224.297;7;0;0
10757;108;7;0.05;0.5;36;57;109;0.3661972;201;224.3853;7;8;0
10758;108;7;0.05;0.5;36;58;106;0.6504425;242;224.6132;7;5;1
10759;108;7;0.05;0.5;36;59;107;0.3924051;221;223.1402;7;6;0
10760;108;7;0.05;0.5;36;60;101;0.4507042;226;222.0594;7;0;0
10761;108;7;0.05;0.5;36;61;103;0.5088496;224;223.3689;7;2;1
10762;108;7;0.05;0.5;36;62;102;0.3991228;229;222.9804;7;1;0
10763;108;7;0.05;0.5;36;63;106;0.5232068;220;226.1132;7;5;1
10764;108;7;0.05;0.5;36;64;102;0.4803922;258;224.2157;7;1;0
10765;108;7;0.05;0.5;36;65;162;0.4254386;212;223.3086;7;61;0
10766;108;7;0.05;0.5;36;66;101;0.4625551;207;221.8812;7;0;0
10767;108;7;0.05;0.5;36;67;101;0.4619048;245;224.2475;7;0;0
10768;108;7;0.05;0.5;36;68;101;0.5891089;211;224.0495;7;0;1
10769;108;7;0.05;0.5;36;69;148;0.407767;230;222.8649;7;47;0
10770;108;7;0.05;0.5;36;70;101;0.5282258;234;222.6436;7;0;1
10771;108;7;0.05;0.5;36;71;101;0.4957983;213;222.6337;7;0;0
10772;108;7;0.05;0.5;36;72;101;0.4615385;227;224.1683;7;0;0
10773;108;7;0.05;0.5;36;73;124;0.5882353;227;223.25;7;23;1
10774;108;7;0.05;0.5;36;74;105;0.5485232;231;224.6762;7;4;1
10775;108;7;0.05;0.5;36;75;127;0.4154589;216;222.2362;7;26;0
10776;108;7;0.05;0.5;36;76;101;0.6428571;224;224.2475;7;0;1
10777;108;7;0.05;0.5;36;77;104;0.3955556;225;224.4808;7;3;0
10778;108;7;0.05;0.5;36;78;101;0.3744076;224;225;7;0;0
10779;108;7;0.05;0.5;36;79;108;0.5927602;226;221.3704;7;7;1
10780;108;7;0.05;0.5;36;80;102;0.5973451;242;224.2059;7;1;1
10781;108;7;0.05;0.5;36;81;130;0.412766;219;223.6;7;29;0
10782;108;7;0.05;0.5;36;82;109;0.5947137;207;223.6514;7;8;1
10783;108;7;0.05;0.5;36;83;101;0.5066079;240;223.9901;7;0;1
10784;108;7;0.05;0.5;36;84;126;0.5884956;232;224.3968;7;25;1
10785;108;7;0.05;0.5;36;85;101;0.5590909;208;220.7525;7;0;1
10786;108;7;0.05;0.5;36;86;147;0.5826087;229;223.8571;7;46;1
10787;108;7;0.05;0.5;36;87;101;0.473913;218;222.2871;7;0;0
10788;108;7;0.05;0.5;36;88;101;0.4884793;211;222.6733;7;0;0
10789;108;7;0.05;0.5;36;89;119;0.6008403;218;223.8824;7;18;1
10790;108;7;0.05;0.5;36;90;134;0.5841584;228;223.1045;7;33;1
10791;108;7;0.05;0.5;36;91;101;0.5307018;214;221.7921;7;0;1
10792;108;7;0.05;0.5;36;92;101;0.5;235;221.3267;7;0;0
10793;108;7;0.05;0.5;36;93;101;0.5945946;200;223.1485;7;0;1
10794;108;7;0.05;0.5;36;94;105;0.4139344;219;224.9333;7;4;0
10795;108;7;0.05;0.5;36;95;106;0.5833333;240;223.1321;7;5;1
10796;108;7;0.05;0.5;36;96;104;0.375;214;223.1442;7;3;0
10797;108;7;0.05;0.5;36;97;102;0.504065;227;225.8922;7;1;1
10798;108;7;0.05;0.5;36;98;101;0.4882629;243;223.6436;7;0;0
10799;108;7;0.05;0.5;36;99;101;0.4059829;220;222.4554;7;0;0
10800;108;7;0.05;0.5;36;100;106;0.5196507;213;223;7;5;1
10801;109;7;1;0.5;37;1;103;0.4626866;248;224.6505;7;2;0
10802;109;7;1;0.5;37;2;101;0.4976303;249;223.3366;7;0;0
10803;109;7;1;0.5;37;3;101;0.535545;211;224.0792;7;0;1
10804;109;7;1;0.5;37;4;103;0.4736842;240;223.068;7;2;0
10805;109;7;1;0.5;37;5;101;0.4757709;207;224.2673;7;0;0
10806;109;7;1;0.5;37;6;105;0.4174312;226;222.5048;7;4;0
10807;109;7;1;0.5;37;7;101;0.5714286;219;223.9703;7;0;1
10808;109;7;1;0.5;37;8;101;0.5462555;253;223.9505;7;0;1
10809;109;7;1;0.5;37;9;101;0.5173745;222;225.0594;7;0;1
10810;109;7;1;0.5;37;10;110;0.5530973;226;224.8455;7;9;1
10811;109;7;1;0.5;37;11;101;0.4770642;236;224.2079;7;0;0
10812;109;7;1;0.5;37;12;102;0.5347826;218;224.3725;7;1;1
10813;109;7;1;0.5;37;13;104;0.460177;232;224.5769;7;3;0
10814;109;7;1;0.5;37;14;101;0.5330396;230;224.6535;7;0;1
10815;109;7;1;0.5;37;15;101;0.4423077;212;222.3663;7;0;0
10816;109;7;1;0.5;37;16;103;0.5669643;236;223.1165;7;2;1
10817;109;7;1;0.5;37;17;106;0.3900415;243;224.2453;7;5;0
10818;109;7;1;0.5;37;18;102;0.4333333;198;224.6176;7;1;0
10819;109;7;1;0.5;37;19;102;0.5745614;217;222.1275;7;1;1
10820;109;7;1;0.5;37;20;104;0.4978355;241;225.2019;7;3;0
10821;109;7;1;0.5;37;21;101;0.4847162;226;223.6832;7;0;0
10822;109;7;1;0.5;37;22;101;0.5172414;248;224.3564;7;0;1
10823;109;7;1;0.5;37;23;102;0.4485981;233;224.3333;7;1;0
10824;109;7;1;0.5;37;24;105;0.4911504;211;224.1429;7;4;0
10825;109;7;1;0.5;37;25;102;0.5244444;220;224.9412;7;1;1
10826;109;7;1;0.5;37;26;101;0.5330189;225;223.4653;7;0;1
10827;109;7;1;0.5;37;27;107;0.4854369;228;225.1028;7;6;0
10828;109;7;1;0.5;37;28;102;0.5391705;189;223.598;7;1;1
10829;109;7;1;0.5;37;29;101;0.5480769;228;224.0891;7;0;1
10830;109;7;1;0.5;37;30;101;0.5135135;216;225.7327;7;0;1
10831;109;7;1;0.5;37;31;101;0.46875;214;223.1386;7;0;0
10832;109;7;1;0.5;37;32;103;0.5283843;249;225.5146;7;2;1
10833;109;7;1;0.5;37;33;101;0.5111111;217;225.6535;7;0;1
10834;109;7;1;0.5;37;34;101;0.5102041;196;223.9109;7;0;1
10835;109;7;1;0.5;37;35;102;0.5283843;219;222.9412;7;1;1
10836;109;7;1;0.5;37;36;102;0.5089286;216;224.0588;7;1;1
10837;109;7;1;0.5;37;37;101;0.4818182;208;224.198;7;0;0
10838;109;7;1;0.5;37;38;101;0.5173913;196;222.8119;7;0;1
10839;109;7;1;0.5;37;39;101;0.5478261;216;224.505;7;0;1
10840;109;7;1;0.5;37;40;101;0.5084034;222;223.8119;7;0;1
10841;109;7;1;0.5;37;41;101;0.4974874;258;222.2376;7;0;0
10842;109;7;1;0.5;37;42;108;0.5165877;232;225.9167;7;7;1
10843;109;7;1;0.5;37;43;101;0.4858491;244;223.4158;7;0;0
10844;109;7;1;0.5;37;44;101;0.5219298;223;224.1287;7;0;1
10845;109;7;1;0.5;37;45;102;0.4383562;195;224.1176;7;1;0
10846;109;7;1;0.5;37;46;101;0.5238095;229;222.4158;7;0;1
10847;109;7;1;0.5;37;47;101;0.5899582;213;224.0099;7;0;1
10848;109;7;1;0.5;37;48;101;0.6010101;251;224.9505;7;0;1
10849;109;7;1;0.5;37;49;101;0.4780702;238;225.505;7;0;0
10850;109;7;1;0.5;37;50;101;0.4778761;243;222.4257;7;0;0
10851;109;7;1;0.5;37;51;101;0.4570136;216;223.1089;7;0;0
10852;109;7;1;0.5;37;52;103;0.4491525;219;222.4951;7;2;0
10853;109;7;1;0.5;37;53;101;0.5474138;221;224.0891;7;0;1
10854;109;7;1;0.5;37;54;104;0.5;210;222.9519;7;3;0
10855;109;7;1;0.5;37;55;101;0.5307018;253;225.6139;7;0;1
10856;109;7;1;0.5;37;56;102;0.59447;236;223.0882;7;1;1
10857;109;7;1;0.5;37;57;104;0.5258621;210;223.0962;7;3;1
10858;109;7;1;0.5;37;58;101;0.464135;199;223.4752;7;0;0
10859;109;7;1;0.5;37;59;103;0.543379;236;222.9806;7;2;1
10860;109;7;1;0.5;37;60;102;0.4770642;232;223.8235;7;1;0
10861;109;7;1;0.5;37;61;102;0.4509804;234;223.7255;7;1;0
10862;109;7;1;0.5;37;62;101;0.4630542;231;223.901;7;0;0
10863;109;7;1;0.5;37;63;101;0.5064935;238;224.2277;7;0;1
10864;109;7;1;0.5;37;64;106;0.5233645;248;223.7547;7;5;1
10865;109;7;1;0.5;37;65;101;0.4748858;235;224.8317;7;0;0
10866;109;7;1;0.5;37;66;102;0.5093458;237;223.0882;7;1;1
10867;109;7;1;0.5;37;67;101;0.4615385;237;223.7723;7;0;0
10868;109;7;1;0.5;37;68;101;0.4491525;220;222.3762;7;0;0
10869;109;7;1;0.5;37;69;103;0.4782609;227;223.3592;7;2;0
10870;109;7;1;0.5;37;70;101;0.4748858;225;222.5347;7;0;0
10871;109;7;1;0.5;37;71;102;0.47;247;223.5588;7;1;0
10872;109;7;1;0.5;37;72;104;0.4766355;219;222.2885;7;3;0
10873;109;7;1;0.5;37;73;101;0.4460094;238;224.1485;7;0;0
10874;109;7;1;0.5;37;74;103;0.5325203;238;223.8058;7;2;1
10875;109;7;1;0.5;37;75;102;0.5045045;232;223.8235;7;1;1
10876;109;7;1;0.5;37;76;101;0.48;235;224.2475;7;0;0
10877;109;7;1;0.5;37;77;101;0.4579832;215;223.0198;7;0;0
10878;109;7;1;0.5;37;78;101;0.4811321;221;222.5446;7;0;0
10879;109;7;1;0.5;37;79;102;0.5368852;232;223.6569;7;1;1
10880;109;7;1;0.5;37;80;101;0.4666667;189;223.1287;7;0;0
10881;109;7;1;0.5;37;81;101;0.4421488;217;223.6832;7;0;0
10882;109;7;1;0.5;37;82;104;0.5165877;235;220.6442;7;3;1
10883;109;7;1;0.5;37;83;101;0.4561404;216;224.0594;7;0;0
10884;109;7;1;0.5;37;84;103;0.5359712;206;224.0097;7;2;1
10885;109;7;1;0.5;37;85;101;0.5650224;226;223.7921;7;0;1
10886;109;7;1;0.5;37;86;104;0.4385965;209;223.1827;7;3;0
10887;109;7;1;0.5;37;87;101;0.5148515;246;224.2574;7;0;1
10888;109;7;1;0.5;37;88;103;0.5381356;244;226.835;7;2;1
10889;109;7;1;0.5;37;89;101;0.4162896;210;223.3762;7;0;0
10890;109;7;1;0.5;37;90;101;0.4872881;198;222.8614;7;0;0
10891;109;7;1;0.5;37;91;102;0.5236052;232;223.4902;7;1;1
10892;109;7;1;0.5;37;92;101;0.5306122;215;225.2574;7;0;1
10893;109;7;1;0.5;37;93;101;0.5628415;243;222.9604;7;0;1
10894;109;7;1;0.5;37;94;105;0.4604651;203;223.4667;7;4;0
10895;109;7;1;0.5;37;95;101;0.5336323;240;224.2475;7;0;1
10896;109;7;1;0.5;37;96;101;0.5137615;239;222.7723;7;0;1
10897;109;7;1;0.5;37;97;101;0.5023474;237;224.3168;7;0;1
10898;109;7;1;0.5;37;98;101;0.5;209;223.9901;7;0;0
10899;109;7;1;0.5;37;99;103;0.3971963;221;224.2427;7;2;0
10900;109;7;1;0.5;37;100;102;0.4646465;231;223.0882;7;1;0
10901;110;7;0.2;0.5;37;1;101;0.5265487;207;221.703;7;0;1
10902;110;7;0.2;0.5;37;2;101;0.6092437;220;222.0099;7;0;1
10903;110;7;0.2;0.5;37;3;101;0.4565217;225;222.4257;7;0;0
10904;110;7;0.2;0.5;37;4;101;0.4935622;224;224.9505;7;0;0
10905;110;7;0.2;0.5;37;5;104;0.4798206;203;224.3942;7;3;0
10906;110;7;0.2;0.5;37;6;101;0.4052863;236;223.7525;7;0;0
10907;110;7;0.2;0.5;37;7;102;0.4215247;227;223.8333;7;1;0
10908;110;7;0.2;0.5;37;8;103;0.5603448;215;223.4951;7;2;1
10909;110;7;0.2;0.5;37;9;101;0.452381;236;223.495;7;0;0
10910;110;7;0.2;0.5;37;10;101;0.5619048;227;224.4653;7;0;1
10911;110;7;0.2;0.5;37;11;101;0.4511628;218;224.0693;7;0;0
10912;110;7;0.2;0.5;37;12;102;0.4913793;236;224.1667;7;1;0
10913;110;7;0.2;0.5;37;13;101;0.4527363;246;226.8515;7;0;0
10914;110;7;0.2;0.5;37;14;101;0.5777778;207;224.099;7;0;1
10915;110;7;0.2;0.5;37;15;109;0.4367347;222;222.8165;7;8;0
10916;110;7;0.2;0.5;37;16;101;0.4608295;196;222.703;7;0;0
10917;110;7;0.2;0.5;37;17;101;0.5100402;220;225.5842;7;0;1
10918;110;7;0.2;0.5;37;18;123;0.3480176;232;222.5528;7;22;0
10919;110;7;0.2;0.5;37;19;102;0.5246637;219;224.7157;7;1;1
10920;110;7;0.2;0.5;37;20;101;0.5138889;227;222.5545;7;0;1
10921;110;7;0.2;0.5;37;21;101;0.5949367;223;222.2871;7;0;1
10922;110;7;0.2;0.5;37;22;101;0.5357143;232;224.4455;7;0;1
10923;110;7;0.2;0.5;37;23;103;0.5414634;220;224.3786;7;2;1
10924;110;7;0.2;0.5;37;24;101;0.4136364;229;222.4554;7;0;0
10925;110;7;0.2;0.5;37;25;102;0.3962264;220;222.4118;7;1;0
10926;110;7;0.2;0.5;37;26;101;0.5126904;224;222.6733;7;0;1
10927;110;7;0.2;0.5;37;27;106;0.5868726;232;223.4717;7;5;1
10928;110;7;0.2;0.5;37;28;101;0.6035242;214;223.8911;7;0;1
10929;110;7;0.2;0.5;37;29;102;0.5294118;258;224.4216;7;1;1
10930;110;7;0.2;0.5;37;30;101;0.4855967;203;222.9307;7;0;0
10931;110;7;0.2;0.5;37;31;101;0.539823;210;223.7228;7;0;1
10932;110;7;0.2;0.5;37;32;102;0.5;233;222.6667;7;1;0
10933;110;7;0.2;0.5;37;33;101;0.6092437;236;223.1089;7;0;1
10934;110;7;0.2;0.5;37;34;101;0.4784483;217;223.0396;7;0;0
10935;110;7;0.2;0.5;37;35;103;0.4285714;239;224.6117;7;2;0
10936;110;7;0.2;0.5;37;36;103;0.4960317;243;223.9806;7;2;0
10937;110;7;0.2;0.5;37;37;102;0.4934498;214;222.9314;7;1;0
10938;110;7;0.2;0.5;37;38;101;0.4375;227;224.1188;7;0;0
10939;110;7;0.2;0.5;37;39;101;0.5095238;239;225.1188;7;0;1
10940;110;7;0.2;0.5;37;40;102;0.4285714;240;225.0196;7;1;0
10941;110;7;0.2;0.5;37;41;103;0.507177;233;225.0388;7;2;1
10942;110;7;0.2;0.5;37;42;112;0.5324675;230;224.6518;7;11;1
10943;110;7;0.2;0.5;37;43;101;0.517094;210;223.4851;7;0;1
10944;110;7;0.2;0.5;37;44;103;0.5941423;208;224.5922;7;2;1
10945;110;7;0.2;0.5;37;45;101;0.5833333;220;223.7327;7;0;1
10946;110;7;0.2;0.5;37;46;101;0.5045455;238;223.2277;7;0;1
10947;110;7;0.2;0.5;37;47;101;0.5434783;214;223.1188;7;0;1
10948;110;7;0.2;0.5;37;48;105;0.4816327;201;224.9143;7;4;0
10949;110;7;0.2;0.5;37;49;101;0.4744186;238;224.9208;7;0;0
10950;110;7;0.2;0.5;37;50;101;0.5609756;216;223.8218;7;0;1
10951;110;7;0.2;0.5;37;51;101;0.5234043;232;223.9604;7;0;1
10952;110;7;0.2;0.5;37;52;106;0.4266055;225;224.8491;7;5;0
10953;110;7;0.2;0.5;37;53;102;0.4145299;231;223.8627;7;1;0
10954;110;7;0.2;0.5;37;54;103;0.4497817;213;223.0777;7;2;0
10955;110;7;0.2;0.5;37;55;102;0.4463519;206;224.5196;7;1;0
10956;110;7;0.2;0.5;37;56;101;0.4642857;237;224.6139;7;0;0
10957;110;7;0.2;0.5;37;57;108;0.4366197;230;225.463;7;7;0
10958;110;7;0.2;0.5;37;58;103;0.5581395;202;221.3301;7;2;1
10959;110;7;0.2;0.5;37;59;105;0.4903846;234;223.4286;7;4;0
10960;110;7;0.2;0.5;37;60;102;0.5477387;244;223.5784;7;1;1
10961;110;7;0.2;0.5;37;61;101;0.5228216;221;224.5644;7;0;1
10962;110;7;0.2;0.5;37;62;112;0.4453441;208;224.2321;7;11;0
10963;110;7;0.2;0.5;37;63;110;0.4879227;244;224.1818;7;9;0
10964;110;7;0.2;0.5;37;64;108;0.5617021;226;224.7593;7;7;1
10965;110;7;0.2;0.5;37;65;102;0.5194805;229;223.7549;7;1;1
10966;110;7;0.2;0.5;37;66;101;0.4930233;236;224.3168;7;0;0
10967;110;7;0.2;0.5;37;67;104;0.5240175;245;223.7308;7;3;1
10968;110;7;0.2;0.5;37;68;101;0.5363636;219;224.4653;7;0;1
10969;110;7;0.2;0.5;37;69;101;0.5402844;253;224.6535;7;0;1
10970;110;7;0.2;0.5;37;70;102;0.5301205;228;222.0098;7;1;1
10971;110;7;0.2;0.5;37;71;102;0.5434783;221;224.5784;7;1;1
10972;110;7;0.2;0.5;37;72;102;0.6113744;224;223.8137;7;1;1
10973;110;7;0.2;0.5;37;73;101;0.5190476;223;224.1485;7;0;1
10974;110;7;0.2;0.5;37;74;101;0.5041667;232;224.297;7;0;1
10975;110;7;0.2;0.5;37;75;102;0.6435185;253;223.5098;7;1;1
10976;110;7;0.2;0.5;37;76;101;0.5117371;229;225.2079;7;0;1
10977;110;7;0.2;0.5;37;77;102;0.5066079;196;222.1765;7;1;1
10978;110;7;0.2;0.5;37;78;102;0.5291667;239;223.9412;7;1;1
10979;110;7;0.2;0.5;37;79;102;0.3495146;225;221.951;7;1;0
10980;110;7;0.2;0.5;37;80;105;0.5511111;217;221.9048;7;4;1
10981;110;7;0.2;0.5;37;81;101;0.4908257;227;222.5941;7;0;0
10982;110;7;0.2;0.5;37;82;101;0.4724771;221;223.0396;7;0;0
10983;110;7;0.2;0.5;37;83;104;0.5173913;217;224.0577;7;3;1
10984;110;7;0.2;0.5;37;84;107;0.5837104;233;222.7477;7;6;1
10985;110;7;0.2;0.5;37;85;102;0.4372294;210;223.7353;7;1;0
10986;110;7;0.2;0.5;37;86;102;0.5221239;206;221.5;7;1;1
10987;110;7;0.2;0.5;37;87;101;0.5330396;221;222.4851;7;0;1
10988;110;7;0.2;0.5;37;88;102;0.5082645;181;224.2745;7;1;1
10989;110;7;0.2;0.5;37;89;101;0.5263158;230;225.7624;7;0;1
10990;110;7;0.2;0.5;37;90;109;0.5533981;229;222.2294;7;8;1
10991;110;7;0.2;0.5;37;91;101;0.5478261;239;222.505;7;0;1
10992;110;7;0.2;0.5;37;92;118;0.4788136;217;223.3051;7;17;0
10993;110;7;0.2;0.5;37;93;101;0.5381166;215;221.9505;7;0;1
10994;110;7;0.2;0.5;37;94;101;0.5098039;221;225.2475;7;0;1
10995;110;7;0.2;0.5;37;95;105;0.5414847;208;224.4286;7;4;1
10996;110;7;0.2;0.5;37;96;106;0.57277;208;223.783;7;5;1
10997;110;7;0.2;0.5;37;97;101;0.5858586;221;223.3465;7;0;1
10998;110;7;0.2;0.5;37;98;101;0.5674419;228;223.7624;7;0;1
10999;110;7;0.2;0.5;37;99;101;0.5302326;214;222.6238;7;0;1
11000;110;7;0.2;0.5;37;100;107;0.3928571;237;221.9813;7;6;0
11001;111;7;0.05;0.5;37;1;101;0.537037;232;224.3663;7;0;1
11002;111;7;0.05;0.5;37;2;148;0.6561086;204;224.3176;7;47;1
11003;111;7;0.05;0.5;37;3;101;0.3918919;247;225.099;7;0;0
11004;111;7;0.05;0.5;37;4;101;0.5480769;225;223.3366;7;0;1
11005;111;7;0.05;0.5;37;5;103;0.4675325;221;223.6117;7;2;0
11006;111;7;0.05;0.5;37;6;111;0.487395;234;223.7748;7;10;0
11007;111;7;0.05;0.5;37;7;101;0.5294118;228;224.3861;7;0;1
11008;111;7;0.05;0.5;37;8;101;0.4255319;219;225.2376;7;0;0
11009;111;7;0.05;0.5;37;9;103;0.5980861;239;225.0874;7;2;1
11010;111;7;0.05;0.5;37;10;107;0.4210526;224;223.8224;7;6;0
11011;111;7;0.05;0.5;37;11;114;0.4318182;234;224.1053;7;13;0
11012;111;7;0.05;0.5;37;12;118;0.6325581;231;223.4661;7;17;1
11013;111;7;0.05;0.5;37;13;101;0.5173913;224;223.8515;7;0;1
11014;111;7;0.05;0.5;37;14;102;0.4349776;226;223.3922;7;1;0
11015;111;7;0.05;0.5;37;15;111;0.5936073;233;222.6126;7;10;1
11016;111;7;0.05;0.5;37;16;117;0.3554502;228;225.3504;7;16;0
11017;111;7;0.05;0.5;37;17;102;0.5091743;252;224.8922;7;1;1
11018;111;7;0.05;0.5;37;18;101;0.3424658;203;223.198;7;0;0
11019;111;7;0.05;0.5;37;19;102;0.4375;220;222.1863;7;1;0
11020;111;7;0.05;0.5;37;20;103;0.4181818;218;223.1068;7;2;0
11021;111;7;0.05;0.5;37;21;106;0.5625;225;225.0377;7;5;1
11022;111;7;0.05;0.5;37;22;104;0.3867925;209;221.8077;7;3;0
11023;111;7;0.05;0.5;37;23;119;0.6157407;246;224.0924;7;18;1
11024;111;7;0.05;0.5;37;24;117;0.3601695;226;225.2393;7;16;0
11025;111;7;0.05;0.5;37;25;101;0.5438596;246;222.8812;7;0;1
11026;111;7;0.05;0.5;37;26;103;0.5751073;210;223.6893;7;2;1
11027;111;7;0.05;0.5;37;27;103;0.6801619;202;223.0388;7;2;1
11028;111;7;0.05;0.5;37;28;101;0.5824742;239;222.6139;7;0;1
11029;111;7;0.05;0.5;37;29;101;0.4541063;225;223.5545;7;0;0
11030;111;7;0.05;0.5;37;30;101;0.5;228;225.0099;7;0;0
11031;111;7;0.05;0.5;37;31;101;0.4024896;220;223.1683;7;0;0
11032;111;7;0.05;0.5;37;32;113;0.3463203;228;223.6106;7;12;0
11033;111;7;0.05;0.5;37;33;101;0.5169082;225;221.9802;7;0;1
11034;111;7;0.05;0.5;37;34;102;0.5252101;208;223.8627;7;1;1
11035;111;7;0.05;0.5;37;35;168;0.5925926;240;223.9583;7;67;1
11036;111;7;0.05;0.5;37;36;166;0.5575221;221;223.5904;7;65;1
11037;111;7;0.05;0.5;37;37;103;0.5962441;240;220.0971;7;2;1
11038;111;7;0.05;0.5;37;38;101;0.5454545;232;223.2376;7;0;1
11039;111;7;0.05;0.5;37;39;101;0.405;238;224.3168;7;0;0
11040;111;7;0.05;0.5;37;40;103;0.5474138;230;227.1068;7;2;1
11041;111;7;0.05;0.5;37;41;134;0.4077253;246;223.3358;7;33;0
11042;111;7;0.05;0.5;37;42;101;0.4782609;211;223;7;0;0
11043;111;7;0.05;0.5;37;43;106;0.5631068;246;222.6604;7;5;1
11044;111;7;0.05;0.5;37;44;101;0.4654378;209;224.0099;7;0;0
11045;111;7;0.05;0.5;37;45;101;0.5489362;230;222.0099;7;0;1
11046;111;7;0.05;0.5;37;46;101;0.5550459;212;224.901;7;0;1
11047;111;7;0.05;0.5;37;47;108;0.6127451;231;220.8056;7;7;1
11048;111;7;0.05;0.5;37;48;102;0.5412844;223;225.5;7;1;1
11049;111;7;0.05;0.5;37;49;101;0.453202;242;224.2376;7;0;0
11050;111;7;0.05;0.5;37;50;110;0.4976959;233;222.7727;7;9;0
11051;111;7;0.05;0.5;37;51;101;0.4593496;216;222.4554;7;0;0
11052;111;7;0.05;0.5;37;52;128;0.4;225;224.6953;7;27;0
11053;111;7;0.05;0.5;37;53;105;0.4279279;240;225.0952;7;4;0
