;simu;n_obs;mutation_rate;c;initial_trait_frequency;initial_pref_frequency;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration;tradition_for_trait
214;3;7;0.05;0.5;0.1;0.1;14;2;0.4782609;226;216.5;7;0;0
215;3;7;0.05;0.5;0.1;0.1;15;2;0.5302326;260;237.5;7;0;1
216;3;7;0.05;0.5;0.1;0.1;16;5;0.5294118;222;226.2;7;3;1
217;3;7;0.05;0.5;0.1;0.1;17;2;0.4825871;210;205.5;7;0;0
218;3;7;0.05;0.5;0.1;0.1;18;3;0.549763;233;223;7;1;1
219;3;7;0.05;0.5;0.1;0.1;19;3;0.4693878;212;219;7;1;0
220;3;7;0.05;0.5;0.1;0.1;20;4;0.4859438;226;226.5;7;2;0
221;3;7;0.05;0.5;0.1;0.1;21;2;0.509009;226;224;7;0;1
222;3;7;0.05;0.5;0.1;0.1;22;2;0.5324074;246;231;7;0;1
223;3;7;0.05;0.5;0.1;0.1;23;3;0.4713656;229;228;7;1;0
224;3;7;0.05;0.5;0.1;0.1;24;5;0.465812;232;228;7;3;0
225;3;7;0.05;0.5;0.1;0.1;25;3;0.5040323;228;225;7;1;1
226;3;7;0.05;0.5;0.1;0.1;26;2;0.4864865;219;220.5;7;0;0
227;3;7;0.05;0.5;0.1;0.1;27;4;0.4782609;233;224;7;2;0
228;3;7;0.05;0.5;0.1;0.1;28;4;0.504386;216;225.5;7;2;1
229;3;7;0.05;0.5;0.1;0.1;29;2;0.5;232;221;7;0;0
230;3;7;0.05;0.5;0.1;0.1;30;2;0.5073892;228;215.5;7;0;1
231;3;7;0.05;0.5;0.1;0.1;31;2;0.5326633;227;213;7;0;1
232;3;7;0.05;0.5;0.1;0.1;32;8;0.5446429;227;226.75;7;6;1
233;3;7;0.05;0.5;0.1;0.1;33;6;0.5196507;200;217.8333;7;4;1
234;3;7;0.05;0.5;0.1;0.1;34;4;0.592233;249;228;7;2;1
235;3;7;0.05;0.5;0.1;0.1;35;2;0.4784689;217;213;7;0;0
236;3;7;0.05;0.5;0.1;0.1;36;4;0.5463415;223;222;7;2;1
237;3;7;0.05;0.5;0.1;0.1;37;3;0.4232558;228;218.3333;7;1;0
238;3;7;0.05;0.5;0.1;0.1;38;4;0.4840183;242;230;7;2;0
239;3;7;0.05;0.5;0.1;0.1;39;2;0.4906542;232;223;7;0;0
240;3;7;0.05;0.5;0.1;0.1;40;2;0.5317073;218;211.5;7;0;1
241;3;7;0.05;0.5;0.1;0.1;41;3;0.5471698;242;224.3333;7;1;1
242;3;7;0.05;0.5;0.1;0.1;42;3;0.5;220;214.6667;7;1;0
243;3;7;0.05;0.5;0.1;0.1;43;4;0.5190476;212;217;7;2;1
244;3;7;0.05;0.5;0.1;0.1;44;2;0.5327103;254;234;7;0;1
245;3;7;0.05;0.5;0.1;0.1;45;2;0.4875;223;231.5;7;0;0
246;3;7;0.05;0.5;0.1;0.1;46;2;0.4782609;260;233.5;7;0;0
247;3;7;0.05;0.5;0.1;0.1;47;2;0.4604651;219;217;7;0;0
248;3;7;0.05;0.5;0.1;0.1;48;2;0.5142857;223;216.5;7;0;1
249;3;7;0.05;0.5;0.1;0.1;49;5;0.4841629;233;223;7;3;0
250;3;7;0.05;0.5;0.1;0.1;50;5;0.4776786;228;223.4;7;3;0
251;3;7;0.05;0.5;0.1;0.1;51;10;0.510101;214;217.7;7;8;1
252;3;7;0.05;0.5;0.1;0.1;52;2;0.4954955;234;228;7;0;0
253;3;7;0.05;0.5;0.1;0.1;53;3;0.4955357;203;217.3333;7;1;0
