"","X","simu","n_obs","mutation_rate","c","initial_trait_frequency","replicate","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","mean_nb_meetings","nb_meetings_1","nb_matings_1","nb_females_meeting_1","nb_meetings_1_pref_1","nb_meetings_1_pref_0","nb_females_pref1","nb_females_pref0","nb_repro_last","nb_females_meeting1_and_pref1","nb_females_meeting1_and_pref0","nb_matings1_over_nb_meetings1","c_num","conditional_proba_fx","conditional_proba_bis"
"1844",NA,1844,"10",0,"0.7",0.169642857142857,NA,0.1695820053,0.1688091434,0.16775006129,0.08364021831,0.010534188537,1.59149231,57.45,17.804,48.381,NA,NA,NA,NA,NA,NA,NA,0.309945976714192,0.7,NA,NA
"1845",NA,1845,"15",0,"0.7",0.169642857142857,NA,0.1693518332,0.1694110443,0.16976358483,0.08130067148,0.001872308804,1.583004436,57.372,17.344,48.122,NA,NA,NA,NA,NA,NA,NA,0.30267524963044,0.7,NA,NA
"1846",NA,1846,"20",0,"0.7",0.169642857142857,NA,0.1696720507,0.1698983712,0.1690369825,0.07945643823,0.000675439408,1.583867031,57.459,16.942,48.185,NA,NA,NA,NA,NA,NA,NA,0.295952140054355,0.7,NA,NA
"1847",NA,1847,"25",0,"0.7",0.169642857142857,NA,0.1707271763,0.1709599486,0.17097468622,0.08114827272,0.000165897566,1.582447818,57.714,17.327,48.39,NA,NA,NA,NA,NA,NA,NA,0.300873512853785,0.7,NA,NA
"1848",NA,1848,"30",0,"0.7",0.169642857142857,NA,0.1697046865,0.1692734818,0.17028940424,0.08084534198,8.2055039e-05,1.581992589,57.148,17.229,47.989,NA,NA,NA,NA,NA,NA,NA,0.302212306951481,0.7,NA,NA
"1849",NA,1849,"0",0,"0.8",0.169642857142857,NA,0.1700916048,0.16838044726,0.16921666257,0.2489368474,0.4998909603,2.379644745,85.581,52.922,75.137,NA,NA,NA,NA,NA,NA,NA,0.619393555435275,0.8,NA,NA
"1850",NA,1850,"1",0,"0.8",0.169642857142857,NA,0.1694369672,0.168898449,0.16892412703,0.11537921116,0.16840460295,1.752714913,63.598,24.642,54.285,NA,NA,NA,NA,NA,NA,NA,0.387706280528162,0.8,NA,NA
"1851",NA,1851,"5",0,"0.8",0.169642857142857,NA,0.1689189295,0.16864905946,0.16868897666,0.063346086141,0.038539900471,1.506396263,54.07,13.51,45.276,NA,NA,NA,NA,NA,NA,NA,0.250613760293364,0.8,NA,NA
"1852",NA,1852,"10",0,"0.8",0.169642857142857,NA,0.1691966669,0.16874333571,0.16856771216,0.0534920717,0.010792237011,1.451884292,52.69,11.399,44.013,NA,NA,NA,NA,NA,NA,NA,0.2175745101425,0.8,NA,NA
"1853",NA,1853,"15",0,"0.8",0.169642857142857,NA,0.1703254395,0.1706370345,0.17090314585,0.048921295479,0.002030051217,1.43535833,52.049,10.457,43.432,NA,NA,NA,NA,NA,NA,NA,0.201861512326938,0.8,NA,NA
"1854",NA,1854,"20",0,"0.8",0.169642857142857,NA,0.1702435067,0.170204227,0.17086514661,0.048798409152,0.000787775013,1.435280332,52.037,10.383,43.371,NA,NA,NA,NA,NA,NA,NA,0.200238289824645,0.8,NA,NA
"1855",NA,1855,"25",0,"0.8",0.169642857142857,NA,0.169709757,0.168278939,0.1706022748,0.048694349028,0.000189291451,1.431046775,51.528,10.383,43.025,NA,NA,NA,NA,NA,NA,NA,0.202214880482739,0.8,NA,NA
"1856",NA,1856,"30",0,"0.8",0.169642857142857,NA,0.1698876861,0.1706930852,0.17204126123,0.049996843656,7.2930395e-05,1.434991277,52.385,10.653,43.543,NA,NA,NA,NA,NA,NA,NA,0.20436206656285,0.8,NA,NA
"1857",NA,1857,"0",0,"0.9",0.169642857142857,NA,0.1699615198,0.1693998947,0.16818923475,0.3330111692,0.4981316013,2.769967788,99.788,70.747,90.694,NA,NA,NA,NA,NA,NA,NA,0.710805843164321,0.9,NA,NA
"1858",NA,1858,"1",0,"0.9",0.169642857142857,NA,0.1699579972,0.1701432112,0.17007580435,0.12874176075,0.17072196433,1.81604352,65.586,27.391,57.011,NA,NA,NA,NA,NA,NA,NA,0.417076990461735,0.9,NA,NA
"1859",NA,1859,"5",0,"0.9",0.169642857142857,NA,0.170126815,0.1703820527,0.16885814401,0.046345513783,0.038388332796,1.423817246,52.164,9.909,43.763,NA,NA,NA,NA,NA,NA,NA,0.189232536694854,0.9,NA,NA
"1860",NA,1860,"10",0,"0.9",0.169642857142857,NA,0.1703458082,0.1695155294,0.17015308011,0.029740609348,0.011213189763,1.343475369,48.981,6.344,40.846,NA,NA,NA,NA,NA,NA,NA,0.128845314995011,0.9,NA,NA
"1861",NA,1861,"15",0,"0.9",0.169642857142857,NA,0.1694920894,0.1691926445,0.16930609651,0.02303601391,0.001904559606,1.313978557,47.404,4.897,39.434,NA,NA,NA,NA,NA,NA,NA,0.103913502911276,0.9,NA,NA
"1862",NA,1862,"20",0,"0.9",0.169642857142857,NA,0.1696492043,0.1697530368,0.17009965055,0.022443008959,0.000817209509,1.311125715,47.421,4.784,39.303,NA,NA,NA,NA,NA,NA,NA,0.101210165907309,0.9,NA,NA
"1863",NA,1863,"25",0,"0.9",0.169642857142857,NA,0.1701503275,0.1700528064,0.17074790718,0.022600721399,0.000116587982,1.309375564,47.454,4.809,39.398,NA,NA,NA,NA,NA,NA,NA,0.101865734665063,0.9,NA,NA
"1864",NA,1864,"30",0,"0.9",0.169642857142857,NA,0.1691052702,0.1693440297,0.16946682432,0.02213591868,6.3339663e-05,1.306871694,47.24,4.713,39.176,NA,NA,NA,NA,NA,NA,NA,0.1000956813155,0.9,NA,NA
"1865",NA,1865,"0",0,"1",0.169642857142857,NA,0.1707281304,0.1698257161,0.17070013806,0.498832951,0.4993048097,3.613524637,127.908,106.018,124.136,NA,NA,NA,NA,NA,NA,NA,0.829674512231368,1,NA,NA
"1866",NA,1866,"1",0,"1",0.169642857142857,NA,0.1694467169,0.1690257362,0.1689203497,0.1688473681,0.16877526578,2.028392205,72.424,35.973,66.109,NA,NA,NA,NA,NA,NA,NA,0.49424337121592,1,NA,NA
