"","X","simu","n_obs","mutation_rate","c","initial_trait_frequency","replicate","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","nb_repro_last"
"235",NA,235,"5",0,"1",0.0178571428571429,NA,0.017630395796,0.017554674441,0.017299446807,7.3858479e-05,7.0448317e-05,NA
"236",NA,236,"10",0,"1",0.0178571428571429,NA,0.018060723363,0.017863972664,0.017641672914,4.608295e-06,4.132231e-06,NA
"237",NA,237,"15",0,"1",0.0178571428571429,NA,0.017957990389,0.01802267844,0.017865724932,4.385965e-06,3.921569e-06,NA
"238",NA,238,"20",0,"1",0.0178571428571429,NA,0.017780187053,0.017876131642,0.01752448209,0,0,NA
"239",NA,239,"25",0,"1",0.0178571428571429,NA,0.017706669715,0.017772040358,0.017385902784,0,0,NA
"240",NA,240,"30",0,"1",0.0178571428571429,NA,0.017677357274,0.017630003862,0.017871947465,0,0,NA
"241",NA,241,"0",0,"0.5",0.0223214285714286,NA,0.022383424397,0.022658072651,0.022895625211,0.4935297253,0.4981961211,NA
"242",NA,242,"1",0,"0.5",0.0223214285714286,NA,0.022281306544,0.022265445187,0.022541645178,0.4953019603,0.022851981822,NA
"243",NA,243,"5",0,"0.5",0.0223214285714286,NA,0.022636425534,0.022668196061,0.02277901469,0.4957266674,0.000193936767,NA
"244",NA,244,"10",0,"0.5",0.0223214285714286,NA,0.022392766038,0.022668762317,0.022585780094,0.4979774094,0,NA
"245",NA,245,"15",0,"0.5",0.0223214285714286,NA,0.022298547661,0.02200242253,0.022271250743,0.4925590594,0,NA
"246",NA,246,"20",0,"0.5",0.0223214285714286,NA,0.022311042708,0.022028200759,0.022543127825,0.4960411921,0,NA
"247",NA,247,"25",0,"0.5",0.0223214285714286,NA,0.022595198411,0.022383228095,0.022775493597,0.4951795165,0,NA
"248",NA,248,"30",0,"0.5",0.0223214285714286,NA,0.022039316068,0.021870373586,0.022090716109,0.4973763146,0,NA
"249",NA,249,"0",0,"0.6",0.0223214285714286,NA,0.022104168979,0.02209113924,0.022223019442,0.4939869457,0.499849266,NA
"250",NA,250,"1",0,"0.6",0.0223214285714286,NA,0.022427993982,0.022426368198,0.022733067038,0.3988673807,0.022820103736,NA
"251",NA,251,"5",0,"0.6",0.0223214285714286,NA,0.022223865368,0.022248452254,0.022545511921,0.3986203272,0.000152557927,NA
"252",NA,252,"10",0,"0.6",0.0223214285714286,NA,0.022443249285,0.022794160217,0.022440589105,0.3969820557,3.952569e-06,NA
"253",NA,253,"15",0,"0.6",0.0223214285714286,NA,0.022272684284,0.02222927914,0.022262321614,0.3975782493,0,NA
"254",NA,254,"20",0,"0.6",0.0223214285714286,NA,0.022216383134,0.022407579951,0.022845628672,0.395873893,0,NA
"255",NA,255,"25",0,"0.6",0.0223214285714286,NA,0.022333687073,0.021963417522,0.022506433076,0.3967225273,0,NA
"256",NA,256,"30",0,"0.6",0.0223214285714286,NA,0.022361827288,0.022176563889,0.022171378898,0.39597045,0,NA
"257",NA,257,"0",0,"0.7",0.0223214285714286,NA,0.02255800803,0.022792918393,0.022340151715,0.4913065245,0.4987335888,NA
"258",NA,258,"1",0,"0.7",0.0223214285714286,NA,0.021494445393,0.021744054509,0.021891416612,0.3045317424,0.021615597991,NA
"259",NA,259,"5",0,"0.7",0.0223214285714286,NA,0.022495186713,0.02211409365,0.022253645086,0.296208038,0.000208747253,NA
"260",NA,260,"10",0,"0.7",0.0223214285714286,NA,0.022483016305,0.022687646528,0.022698045942,0.2994134342,4.149378e-06,NA
"261",NA,261,"15",0,"0.7",0.0223214285714286,NA,0.022515563111,0.022237132441,0.022857877651,0.2977561334,0,NA
"262",NA,262,"20",0,"0.7",0.0223214285714286,NA,0.02224828169,0.022370037794,0.022488026842,0.2981224778,0,NA
"263",NA,263,"25",0,"0.7",0.0223214285714286,NA,0.021925936804,0.022113894785,0.021891472632,0.2995335435,0,NA
"264",NA,264,"30",0,"0.7",0.0223214285714286,NA,0.022483747167,0.022542097619,0.021846745444,0.2953191869,0,NA
"265",NA,265,"0",0,"0.8",0.0223214285714286,NA,0.022295249612,0.022250427074,0.022379408643,0.4951313623,0.4999908307,NA
"266",NA,266,"1",0,"0.8",0.0223214285714286,NA,0.022242100711,0.022362187638,0.021865127418,0.2109768676,0.02158031493,NA
"267",NA,267,"5",0,"0.8",0.0223214285714286,NA,0.022114336016,0.022354208778,0.022819305485,0.198038719,0.000181155425,NA
"268",NA,268,"10",0,"0.8",0.0223214285714286,NA,0.02244947001,0.021948138126,0.022285880575,0.1988696971,0,NA
"269",NA,269,"15",0,"0.8",0.0223214285714286,NA,0.022390067222,0.022232178371,0.022396996257,0.19803710054,0,NA
"270",NA,270,"20",0,"0.8",0.0223214285714286,NA,0.022399662267,0.022399526688,0.022074780994,0.1960624354,0,NA
"271",NA,271,"25",0,"0.8",0.0223214285714286,NA,0.022329500638,0.02225891231,0.022473230215,0.19821727399,0,NA
"272",NA,272,"30",0,"0.8",0.0223214285714286,NA,0.022252167116,0.022068853866,0.02256020974,0.1981965118,0,NA
"273",NA,273,"0",0,"0.9",0.0223214285714286,NA,0.022107126509,0.022195570845,0.022594574031,0.4963737379,0.4992928639,NA
"274",NA,274,"1",0,"0.9",0.0223214285714286,NA,0.022185247408,0.02209705051,0.021696611387,0.11644515043,0.021988209872,NA
"275",NA,275,"5",0,"0.9",0.0223214285714286,NA,0.021901176082,0.022088999099,0.022198873731,0.0988931849,0.000140660711,NA
"276",NA,276,"10",0,"0.9",0.0223214285714286,NA,0.021968821769,0.022143328255,0.021936721105,0.09890193105,0,NA
"277",NA,277,"15",0,"0.9",0.0223214285714286,NA,0.022526901784,0.022582536779,0.022356423152,0.09907855745,0,NA
"278",NA,278,"20",0,"0.9",0.0223214285714286,NA,0.022503757181,0.022231308256,0.022103559588,0.09803457016,0,NA
"279",NA,279,"25",0,"0.9",0.0223214285714286,NA,0.022137980455,0.02252702021,0.022377273833,0.09906712739,0,NA
"280",NA,280,"30",0,"0.9",0.0223214285714286,NA,0.022534578498,0.022771681217,0.02273037325,0.09855243751,0,NA
"281",NA,281,"0",0,"1",0.0223214285714286,NA,0.022527777009,0.022436757614,0.023010425032,0.4945033212,0.4991485862,NA
"282",NA,282,"1",0,"1",0.0223214285714286,NA,0.022318053585,0.022443712794,0.022154293028,0.022318907053,0.022469242689,NA
"283",NA,283,"5",0,"1",0.0223214285714286,NA,0.022060863062,0.022127792003,0.021557653878,0.000150890567,0.000148483034,NA
"284",NA,284,"10",0,"1",0.0223214285714286,NA,0.022516881307,0.022640458942,0.02182599488,0,0,NA
"285",NA,285,"15",0,"1",0.0223214285714286,NA,0.0223729678,0.022161149873,0.022710938539,0,0,NA
"286",NA,286,"20",0,"1",0.0223214285714286,NA,0.022573358542,0.022536683237,0.023235523178,0,0,NA
"287",NA,287,"25",0,"1",0.0223214285714286,NA,0.022412350167,0.022424422261,0.022349551304,0,0,NA
"288",NA,288,"30",0,"1",0.0223214285714286,NA,0.022508319346,0.022218019434,0.022151506775,0,0,NA
"289",NA,289,"0",0,"0.5",0.0267857142857143,NA,0.026922055875,0.026726575128,0.027619660612,0.4997079069,0.4977294676,NA
"290",NA,290,"1",0,"0.5",0.0267857142857143,NA,0.026348957872,0.026558652777,0.02666172736,0.4954765899,0.026935239655,NA
"291",NA,291,"5",0,"0.5",0.0267857142857143,NA,0.026888890646,0.026851314022,0.026452078452,0.4987360846,0.000260183432,NA
"292",NA,292,"10",0,"0.5",0.0267857142857143,NA,0.026570341261,0.026269189463,0.026282157598,0.4992675514,8.425571e-06,NA
"293",NA,293,"15",0,"0.5",0.0267857142857143,NA,0.026644204426,0.026760912785,0.026689420634,0.4987248868,0,NA
"294",NA,294,"20",0,"0.5",0.0267857142857143,NA,0.027104399314,0.027020052977,0.026967448195,0.4979569014,0,NA
"295",NA,295,"25",0,"0.5",0.0267857142857143,NA,0.026520010564,0.026708553482,0.026886004056,0.4979362304,0,NA
"296",NA,296,"30",0,"0.5",0.0267857142857143,NA,0.026466620898,0.026417949543,0.026587518013,0.4969383198,0,NA
"297",NA,297,"0",0,"0.6",0.0267857142857143,NA,0.026819420933,0.026666822045,0.026888572802,0.49880842,0.4988010851,NA
"298",NA,298,"1",0,"0.6",0.0267857142857143,NA,0.026882100631,0.027103770599,0.027544281699,0.4034249936,0.028278942454,NA
"299",NA,299,"5",0,"0.6",0.0267857142857143,NA,0.026509275793,0.025992130374,0.025493542879,0.3987700052,0.000246996311,NA
"300",NA,300,"10",0,"0.6",0.0267857142857143,NA,0.026949664823,0.027043880996,0.027387179638,0.4002235006,8.468369e-06,NA
"301",NA,301,"15",0,"0.6",0.0267857142857143,NA,0.026832685736,0.027008637124,0.026786310563,0.3981145379,0,NA
"302",NA,302,"20",0,"0.6",0.0267857142857143,NA,0.02653497359,0.027003912862,0.026343377034,0.3990553913,0,NA
"303",NA,303,"25",0,"0.6",0.0267857142857143,NA,0.026788749154,0.027186744313,0.026526489988,0.3985971075,0,NA
"304",NA,304,"30",0,"0.6",0.0267857142857143,NA,0.027028392539,0.026974810862,0.027140322583,0.3985887961,0,NA
"305",NA,305,"0",0,"0.7",0.0267857142857143,NA,0.026838226631,0.026909893242,0.026615245421,0.4989546339,0.500983277,NA
"306",NA,306,"1",0,"0.7",0.0267857142857143,NA,0.026980160182,0.026875648279,0.026768712166,0.3095486596,0.027003108667,NA
"307",NA,307,"5",0,"0.7",0.0267857142857143,NA,0.0265464839,0.026755465482,0.026309868015,0.298751744,0.000287818123,NA
"308",NA,308,"10",0,"0.7",0.0267857142857143,NA,0.026722750499,0.0265873762,0.026057303639,0.2999505464,0,NA
"309",NA,309,"15",0,"0.7",0.0267857142857143,NA,0.026513699504,0.026637449177,0.026816415,0.297940962,0,NA
"310",NA,310,"20",0,"0.7",0.0267857142857143,NA,0.027048066234,0.027333150144,0.027531976814,0.2982324787,0,NA
"311",NA,311,"25",0,"0.7",0.0267857142857143,NA,0.02715652747,0.027323974818,0.02700249254,0.2996291754,0,NA
"312",NA,312,"30",0,"0.7",0.0267857142857143,NA,0.02675140408,0.026947084922,0.027645942905,0.3003010903,0,NA
"313",NA,313,"0",0,"0.8",0.0267857142857143,NA,0.026890836729,0.027151769751,0.027098024397,0.4950571975,0.5009417574,NA
"314",NA,314,"1",0,"0.8",0.0267857142857143,NA,0.026564615422,0.026874353214,0.026606901605,0.2167510892,0.026528006269,NA
"315",NA,315,"5",0,"0.8",0.0267857142857143,NA,0.026902158697,0.026885296767,0.026493384124,0.1995744238,0.000284203758,NA
"316",NA,316,"10",0,"0.8",0.0267857142857143,NA,0.026645859429,0.027048728406,0.02674239478,0.1997561641,0,NA
"317",NA,317,"15",0,"0.8",0.0267857142857143,NA,0.026961383587,0.027251926341,0.027453784707,0.1982975973,0,NA
"318",NA,318,"20",0,"0.8",0.0267857142857143,NA,0.026495125526,0.026438699055,0.026960148972,0.1996073224,0,NA
"319",NA,319,"25",0,"0.8",0.0267857142857143,NA,0.02632667393,0.026243138197,0.026538151708,0.1988264827,0,NA
"320",NA,320,"30",0,"0.8",0.0267857142857143,NA,0.027246978761,0.02722823218,0.026959785909,0.1994767281,0,NA
"321",NA,321,"0",0,"0.9",0.0267857142857143,NA,0.026948835797,0.026870873258,0.026450817714,0.5001009906,0.5008373596,NA
"322",NA,322,"1",0,"0.9",0.0267857142857143,NA,0.027110337018,0.027510637044,0.027237540805,0.12020042907,0.027090995112,NA
"323",NA,323,"5",0,"0.9",0.0267857142857143,NA,0.026961229368,0.026541309848,0.027120933986,0.09919542775,0.000294772385,NA
"324",NA,324,"10",0,"0.9",0.0267857142857143,NA,0.026916749516,0.02710206308,0.026535084393,0.0998870106,0,NA
"325",NA,325,"15",0,"0.9",0.0267857142857143,NA,0.026964772724,0.026604995402,0.026854695372,0.09847458272,0,NA
"326",NA,326,"20",0,"0.9",0.0267857142857143,NA,0.026739635614,0.026712700639,0.026809934226,0.10004899215,0,NA
"327",NA,327,"25",0,"0.9",0.0267857142857143,NA,0.026447129523,0.026727881018,0.026772700705,0.09859017709,0,NA
"328",NA,328,"30",0,"0.9",0.0267857142857143,NA,0.026892802625,0.026926564463,0.026800197252,0.09917052625,0,NA
"329",NA,329,"0",0,"1",0.0267857142857143,NA,0.027068727787,0.027436277322,0.027636199083,0.4958174496,0.4980789485,NA
"330",NA,330,"1",0,"1",0.0267857142857143,NA,0.026876268985,0.026525819969,0.026067479741,0.025950120762,0.025860639895,NA
"331",NA,331,"5",0,"1",0.0267857142857143,NA,0.026797124029,0.026733370951,0.0262608949,0.000257396222,0.000247973872,NA
"332",NA,332,"10",0,"1",0.0267857142857143,NA,0.026835258318,0.026576665412,0.026918843013,4.854369e-06,4.347826e-06,NA
"333",NA,333,"15",0,"1",0.0267857142857143,NA,0.026618186482,0.026966855907,0.02634239563,0,0,NA
"334",NA,334,"20",0,"1",0.0267857142857143,NA,0.026756600545,0.026730137181,0.027064886622,0,0,NA
"335",NA,335,"25",0,"1",0.0267857142857143,NA,0.026654508693,0.026524603435,0.026279616844,0,0,NA
"336",NA,336,"30",0,"1",0.0267857142857143,NA,0.026973271255,0.027320239908,0.027558742718,0,0,NA
"337",NA,337,"0",0,"0.5",0.03125,NA,0.030695221565,0.030737729986,0.030569651142,0.4987099979,0.4988753278,NA
"338",NA,338,"1",0,"0.5",0.03125,NA,0.0307180718,0.030843123518,0.031175624435,0.4989583556,0.031690473556,NA
"339",NA,339,"5",0,"0.5",0.03125,NA,0.031350444814,0.031717960225,0.031566653418,0.5012679644,0.000388710624,NA
"340",NA,340,"10",0,"0.5",0.03125,NA,0.03116367869,0.030788099858,0.030565264486,0.4989774822,4.065041e-06,NA
"341",NA,341,"15",0,"0.5",0.03125,NA,0.030945866191,0.030900922175,0.031145207089,0.4984289828,0,NA
"342",NA,342,"20",0,"0.5",0.03125,NA,0.03136444007,0.031096432335,0.031603284756,0.4992772581,0,NA
"343",NA,343,"25",0,"0.5",0.03125,NA,0.030781794327,0.031262872164,0.030885283746,0.499070569,0,NA
"344",NA,344,"30",0,"0.5",0.03125,NA,0.03118126961,0.031020778894,0.031136808056,0.5022153575,0,NA
"345",NA,345,"0",0,"0.6",0.03125,NA,0.031572279161,0.03103914308,0.030831562911,0.499354966,0.5004277288,NA
"346",NA,346,"1",0,"0.6",0.03125,NA,0.03159740694,0.031386210406,0.031383960905,0.4054773651,0.030772694358,NA
"347",NA,347,"5",0,"0.6",0.03125,NA,0.03160173267,0.031710455064,0.031566666269,0.3990562405,0.000488690166,NA
"348",NA,348,"10",0,"0.6",0.03125,NA,0.03123468297,0.031306422022,0.030420109651,0.3997773615,0,NA
"349",NA,349,"15",0,"0.6",0.03125,NA,0.03127567396,0.03118906581,0.030372435026,0.3997378927,0,NA
"350",NA,350,"20",0,"0.6",0.03125,NA,0.03120756429,0.031598612253,0.031077034768,0.3982785624,0,NA
"351",NA,351,"25",0,"0.6",0.03125,NA,0.03091121818,0.030979659735,0.030979437026,0.396829518,0,NA
"352",NA,352,"30",0,"0.6",0.03125,NA,0.03145420579,0.031277068074,0.030965384761,0.3987036278,0,NA
"353",NA,353,"0",0,"0.7",0.03125,NA,0.031190225994,0.03143336504,0.031559675627,0.4999107791,0.5003253446,NA
"354",NA,354,"1",0,"0.7",0.03125,NA,0.03147728533,0.031542738339,0.03137852575,0.3099769227,0.031227940672,NA
"355",NA,355,"5",0,"0.7",0.03125,NA,0.03104934751,0.030661455074,0.030831198954,0.2999619663,0.000386151268,NA
"356",NA,356,"10",0,"0.7",0.03125,NA,0.03134653633,0.031281824719,0.031207651395,0.2998713064,4.048583e-06,NA
"357",NA,357,"15",0,"0.7",0.03125,NA,0.031281934,0.031077633135,0.03095856474,0.3000251458,0,NA
"358",NA,358,"20",0,"0.7",0.03125,NA,0.03133625398,0.031630357298,0.031240361449,0.3007570669,0,NA
"359",NA,359,"25",0,"0.7",0.03125,NA,0.031050289294,0.031458988763,0.030920704262,0.298799856,0,NA
"360",NA,360,"30",0,"0.7",0.03125,NA,0.031621081669,0.031703050633,0.03215887147,0.2995674062,0,NA
"361",NA,361,"0",0,"0.8",0.03125,NA,0.031256221809,0.030882821435,0.031179232312,0.5003829881,0.501161666,NA
"362",NA,362,"1",0,"0.8",0.03125,NA,0.031513543952,0.031222914292,0.0310678361,0.2168549159,0.030689556185,NA
"363",NA,363,"5",0,"0.8",0.03125,NA,0.0316404136,0.030974737789,0.031501441102,0.1994742741,0.000405715024,NA
"364",NA,364,"10",0,"0.8",0.03125,NA,0.03154161274,0.031450271738,0.031483383566,0.2007302828,8.695652e-06,NA
"365",NA,365,"15",0,"0.8",0.03125,NA,0.031163847775,0.03109565845,0.031152068191,0.1989366905,0,NA
"366",NA,366,"20",0,"0.8",0.03125,NA,0.03155295175,0.031306165159,0.030814120439,0.2003999882,0,NA
"367",NA,367,"25",0,"0.8",0.03125,NA,0.03135350761,0.031442406724,0.030927046826,0.1990456952,0,NA
"368",NA,368,"30",0,"0.8",0.03125,NA,0.031410535847,0.031491276103,0.031652698601,0.2007639468,0,NA
"369",NA,369,"0",0,"0.9",0.03125,NA,0.03157198705,0.031803954122,0.031628519982,0.5011028376,0.5008691855,NA
"370",NA,370,"1",0,"0.9",0.03125,NA,0.031410288441,0.031621736425,0.031300657634,0.12610018225,0.031132467355,NA
"371",NA,371,"5",0,"0.9",0.03125,NA,0.031470899942,0.031345919182,0.031726219327,0.10134310696,0.000434958632,NA
"372",NA,372,"10",0,"0.9",0.03125,NA,0.031575813301,0.031523928132,0.03151674147,0.09897637016,1.3219075e-05,NA
"373",NA,373,"15",0,"0.9",0.03125,NA,0.031208992899,0.030819550698,0.03144241587,0.09954911238,0,NA
"374",NA,374,"20",0,"0.9",0.03125,NA,0.031228330005,0.031589254993,0.031560512491,0.10061413302,0,NA
"375",NA,375,"25",0,"0.9",0.03125,NA,0.0313938106,0.031394965836,0.031566715266,0.09884729444,0,NA
"376",NA,376,"30",0,"0.9",0.03125,NA,0.03117792161,0.031311892594,0.03199163474,0.09920966903,0,NA
"377",NA,377,"0",0,"1",0.03125,NA,0.03141398532,0.031447685669,0.03106849854,0.4994559514,0.5004815212,NA
"378",NA,378,"1",0,"1",0.03125,NA,0.031254483705,0.031248182846,0.03168869405,0.032062951444,0.031937442068,NA
"379",NA,379,"5",0,"1",0.03125,NA,0.031377301152,0.030997804795,0.030995517864,0.000359202947,0.000349729082,NA
"380",NA,380,"10",0,"1",0.03125,NA,0.031160750383,0.03077838486,0.030305878996,4.694836e-06,8.146674e-06,NA
"381",NA,381,"15",0,"1",0.03125,NA,0.03115907311,0.031391999698,0.031850769925,0,0,NA
"382",NA,382,"20",0,"1",0.03125,NA,0.031348155846,0.030995152539,0.031034016596,0,0,NA
"383",NA,383,"25",0,"1",0.03125,NA,0.03074993327,0.03071676921,0.030228463111,0,0,NA
"384",NA,384,"30",0,"1",0.03125,NA,0.03115248798,0.031110732664,0.030903361632,0,0,NA
"385",NA,385,"0",0,"0.5",0.0357142857142857,NA,0.03548451981,0.035659660378,0.034946881767,0.499852081,0.5004597007,NA
"386",NA,386,"1",0,"0.5",0.0357142857142857,NA,0.035806670906,0.035879680235,0.036490415835,0.4996769749,0.036086482334,NA
"387",NA,387,"5",0,"0.5",0.0357142857142857,NA,0.03584199585,0.035930814673,0.036266634442,0.498333156,0.000565465633,NA
"388",NA,388,"10",0,"0.5",0.0357142857142857,NA,0.035587270733,0.03586918156,0.035367335042,0.4989919943,8.415395e-06,NA
"389",NA,389,"15",0,"0.5",0.0357142857142857,NA,0.03545178952,0.035351368731,0.035586483328,0.5020889876,0,NA
"390",NA,390,"20",0,"0.5",0.0357142857142857,NA,0.03559358043,0.035450079083,0.035346611589,0.4993908758,0,NA
"391",NA,391,"25",0,"0.5",0.0357142857142857,NA,0.0358954378,0.035971337681,0.036649773521,0.4990187228,0,NA
"392",NA,392,"30",0,"0.5",0.0357142857142857,NA,0.03578421757,0.036150947895,0.0354040681,0.4983530102,0,NA
"393",NA,393,"0",0,"0.6",0.0357142857142857,NA,0.03546568662,0.03530053278,0.035825564144,0.5003600027,0.4995326049,NA
"394",NA,394,"1",0,"0.6",0.0357142857142857,NA,0.03549369292,0.03579748733,0.035235934842,0.4059602198,0.034771122366,NA
"395",NA,395,"5",0,"0.6",0.0357142857142857,NA,0.03536326395,0.03571127397,0.035223782479,0.399848768,0.000459151034,NA
"396",NA,396,"10",0,"0.6",0.0357142857142857,NA,0.03572636716,0.035899780335,0.035285680764,0.3995755455,8.723521e-06,NA
"397",NA,397,"15",0,"0.6",0.0357142857142857,NA,0.035590571198,0.035608544699,0.035472403205,0.3993254837,0,NA
"398",NA,398,"20",0,"0.6",0.0357142857142857,NA,0.03576555307,0.03581558485,0.035734189641,0.3994432831,0,NA
"399",NA,399,"25",0,"0.6",0.0357142857142857,NA,0.03616476922,0.035801980092,0.036027292531,0.3988828537,0,NA
"400",NA,400,"30",0,"0.6",0.0357142857142857,NA,0.03593363146,0.0356482728,0.03688652047,0.3994488934,0,NA
"401",NA,401,"0",0,"0.7",0.0357142857142857,NA,0.035360698503,0.035514933965,0.035408210376,0.4989433605,0.4990620758,NA
"402",NA,402,"1",0,"0.7",0.0357142857142857,NA,0.03614856579,0.035866778686,0.036279879046,0.3151042271,0.035961796675,NA
"403",NA,403,"5",0,"0.7",0.0357142857142857,NA,0.035913455331,0.035829842933,0.036307201725,0.3000172465,0.000639572299,NA
"404",NA,404,"10",0,"0.7",0.0357142857142857,NA,0.0352991511,0.03608001852,0.036293783776,0.3016112502,1.2889325e-05,NA
"405",NA,405,"15",0,"0.7",0.0357142857142857,NA,0.03597321698,0.035509949448,0.035319294706,0.2996891324,0,NA
"406",NA,406,"20",0,"0.7",0.0357142857142857,NA,0.03615265906,0.036034572015,0.036476057112,0.3000623988,0,NA
"407",NA,407,"25",0,"0.7",0.0357142857142857,NA,0.036064474745,0.03577996008,0.035909439347,0.3003647229,0,NA
"408",NA,408,"30",0,"0.7",0.0357142857142857,NA,0.03564630149,0.035717199223,0.035323344432,0.2986039386,0,NA
"409",NA,409,"0",0,"0.8",0.0357142857142857,NA,0.03576219232,0.035912378809,0.035471733627,0.4998062325,0.5003309176,NA
"410",NA,410,"1",0,"0.8",0.0357142857142857,NA,0.03556773624,0.035609993652,0.035567994513,0.2209089397,0.035218668396,NA
"411",NA,411,"5",0,"0.8",0.0357142857142857,NA,0.03521496438,0.03539968614,0.035131606066,0.2005877601,0.000474054576,NA
"412",NA,412,"10",0,"0.8",0.0357142857142857,NA,0.03561915574,0.03588251136,0.036099116862,0.1999595872,1.7000409e-05,NA
"413",NA,413,"15",0,"0.8",0.0357142857142857,NA,0.03561254994,0.035534278114,0.035886547887,0.1985692672,0,NA
"414",NA,414,"20",0,"0.8",0.0357142857142857,NA,0.03530713288,0.03535789248,0.035834367859,0.1996855705,0,NA
"415",NA,415,"25",0,"0.8",0.0357142857142857,NA,0.035732064775,0.0353973286,0.035150308339,0.1994831863,0,NA
"416",NA,416,"30",0,"0.8",0.0357142857142857,NA,0.03584808311,0.035752133739,0.036071491484,0.2001361184,0,NA
"417",NA,417,"0",0,"0.9",0.0357142857142857,NA,0.03593400289,0.03614659848,0.03650341678,0.5006746821,0.5009939367,NA
"418",NA,418,"1",0,"0.9",0.0357142857142857,NA,0.03563841997,0.035887244525,0.035903757525,0.12886536131,0.036049547332,NA
"419",NA,419,"5",0,"0.9",0.0357142857142857,NA,0.03554308206,0.035721859153,0.035906547636,0.09996384067,0.00061812515,NA
"420",NA,420,"10",0,"0.9",0.0357142857142857,NA,0.035921087505,0.035579055169,0.037192410161,0.10013205308,2.674302e-05,NA
"421",NA,421,"15",0,"0.9",0.0357142857142857,NA,0.03562786069,0.03588371724,0.035852185736,0.10002635437,0,NA
"422",NA,422,"20",0,"0.9",0.0357142857142857,NA,0.03580302515,0.03570124475,0.03546637532,0.09916191884,0,NA
"423",NA,423,"25",0,"0.9",0.0357142857142857,NA,0.03547850506,0.03552787199,0.035932401032,0.10021343838,0,NA
"424",NA,424,"30",0,"0.9",0.0357142857142857,NA,0.035636361562,0.03554157026,0.035173247474,0.10042247971,0,NA
"425",NA,425,"0",0,"1",0.0357142857142857,NA,0.0356855574,0.035812725857,0.035122049192,0.4977716434,0.4978195224,NA
